login_id,customer_id,ip,device
3344,262,192.168.1.241,Windows
3345,328,192.168.1.193,Mac
3346,80,192.168.1.231,Mac
3347,273,192.168.1.193,Android
3348,109,192.168.1.219,iPhone
3349,126,192.168.1.214,Mac
3350,433,192.168.1.167,Mac
3351,455,192.168.1.249,iPhone
3352,478,192.168.1.173,Windows
3353,122,192.168.1.214,Windows
3354,231,192.168.1.92,Android
3355,492,192.168.1.97,Mac
3356,326,192.168.1.20,iPhone
3357,117,192.168.1.75,Windows
3358,162,192.168.1.134,Windows
3359,11,192.168.1.137,Android
3360,147,192.168.1.31,Windows
3361,28,192.168.1.82,Windows
3362,268,192.168.1.149,Mac
3363,395,192.168.1.161,Android
3364,352,192.168.1.12,Windows
3365,57,192.168.1.147,Android
3366,92,192.168.1.210,Windows
3367,443,192.168.1.7,Android
3368,391,192.168.1.228,Android
3369,401,192.168.1.141,iPhone
3370,187,192.168.1.64,Windows
3371,457,192.168.1.106,iPhone
3372,11,192.168.1.120,Windows
3373,2,192.168.1.29,Android
3374,51,192.168.1.57,Android
3375,81,192.168.1.32,Windows
3376,488,192.168.1.186,Windows
3377,245,192.168.1.89,Mac
3378,475,192.168.1.131,Mac
3379,357,192.168.1.245,Android
3380,67,192.168.1.72,Mac
3381,452,192.168.1.39,iPhone
3382,202,192.168.1.244,Windows
3383,163,192.168.1.221,Windows
3384,110,192.168.1.242,iPhone
3385,327,192.168.1.35,iPhone
3386,279,192.168.1.82,iPhone
3387,357,192.168.1.233,Android
3388,218,192.168.1.15,Mac
3389,325,192.168.1.247,Windows
3390,492,192.168.1.209,Android
3391,496,192.168.1.236,iPhone
3392,346,192.168.1.241,iPhone
3393,287,192.168.1.28,Mac
3394,44,192.168.1.215,Android
3395,305,192.168.1.213,iPhone
3396,492,192.168.1.97,Android
3397,208,192.168.1.178,Windows
3398,474,192.168.1.41,iPhone
3399,379,192.168.1.219,Windows
3400,299,192.168.1.194,Mac
3401,67,192.168.1.248,Mac
3402,102,192.168.1.190,iPhone
3403,185,192.168.1.203,Mac
3404,315,192.168.1.34,Android
3405,428,192.168.1.214,iPhone
3406,139,192.168.1.186,Android
3407,269,192.168.1.168,Mac
3408,385,192.168.1.99,Android
3409,488,192.168.1.93,Windows
3410,433,192.168.1.47,Windows
3411,296,192.168.1.183,Android
3412,479,192.168.1.117,Android
3413,139,192.168.1.83,Windows
3414,281,192.168.1.31,Android
3415,74,192.168.1.202,Windows
3416,161,192.168.1.153,Mac
3417,81,192.168.1.92,iPhone
3418,213,192.168.1.100,Windows
3419,238,192.168.1.93,iPhone
3420,446,192.168.1.117,Mac
3421,404,192.168.1.103,Windows
3422,244,192.168.1.68,Windows
3423,456,192.168.1.167,Windows
3424,374,192.168.1.88,Android
3425,401,192.168.1.90,Android
3426,368,192.168.1.24,Android
3427,318,192.168.1.46,Mac
3428,87,192.168.1.63,Mac
3429,188,192.168.1.232,iPhone
3430,208,192.168.1.110,Mac
3431,208,192.168.1.39,Mac
3432,461,192.168.1.22,Windows
3433,430,192.168.1.137,Windows
3434,12,192.168.1.59,iPhone
3435,247,192.168.1.151,Android
3436,58,192.168.1.126,Mac
3437,145,192.168.1.143,Mac
3438,12,192.168.1.114,Mac
3439,151,192.168.1.133,Mac
3440,409,192.168.1.129,iPhone
3441,135,192.168.1.107,iPhone
3442,23,192.168.1.145,Mac
3443,92,192.168.1.174,Windows
3444,68,192.168.1.110,Windows
3445,491,192.168.1.195,Android
3446,310,192.168.1.64,Windows
3447,129,192.168.1.196,Windows
3448,327,192.168.1.176,Windows
3449,17,192.168.1.2,Android
3450,396,192.168.1.254,Android
3451,102,192.168.1.186,Android
3452,455,192.168.1.177,Mac
3453,252,192.168.1.39,iPhone
3454,9,192.168.1.65,Windows
3455,494,192.168.1.229,Mac
3456,343,192.168.1.139,Windows
3457,8,192.168.1.4,iPhone
3458,70,192.168.1.210,Windows
3459,402,192.168.1.81,iPhone
3460,290,192.168.1.106,Mac
3461,408,192.168.1.212,iPhone
3462,320,192.168.1.46,Mac
3463,9,192.168.1.39,Windows
3464,435,192.168.1.111,Mac
3465,468,192.168.1.92,Android
3466,244,192.168.1.40,Mac
3467,433,192.168.1.85,Windows
3468,297,192.168.1.68,Android
3469,329,192.168.1.125,Mac
3470,331,192.168.1.131,Mac
3471,258,192.168.1.159,Mac
3472,404,192.168.1.148,Android
3473,231,192.168.1.211,iPhone
3474,314,192.168.1.216,Mac
3475,263,192.168.1.173,Windows
3476,199,192.168.1.135,Windows
3477,247,192.168.1.133,iPhone
3478,197,192.168.1.35,Android
3479,464,192.168.1.222,Windows
3480,473,192.168.1.200,Windows
3481,9,192.168.1.88,Android
3482,252,192.168.1.20,iPhone
3483,476,192.168.1.160,Mac
3484,212,192.168.1.195,Android
3485,426,192.168.1.71,Windows
3486,474,192.168.1.146,iPhone
3487,398,192.168.1.205,Mac
3488,334,192.168.1.6,Android
3489,467,192.168.1.255,Mac
3490,330,192.168.1.152,Windows
3491,453,192.168.1.200,Android
3492,208,192.168.1.202,iPhone
3493,24,192.168.1.2,iPhone
3494,420,192.168.1.3,Mac
3495,349,192.168.1.91,iPhone
3496,327,192.168.1.15,Windows
3497,170,192.168.1.155,iPhone
3498,94,192.168.1.217,Android
3499,431,192.168.1.95,Mac
3500,335,192.168.1.185,Mac
3501,396,192.168.1.186,iPhone
3502,4,192.168.1.159,Android
3503,319,192.168.1.246,Mac
3504,130,192.168.1.54,Android
3505,45,192.168.1.222,Android
3506,242,192.168.1.212,Android
3507,417,192.168.1.81,iPhone
3508,300,192.168.1.27,Windows
3509,349,192.168.1.195,Mac
3510,440,192.168.1.77,Android
3511,129,192.168.1.224,Mac
3512,20,192.168.1.85,Android
3513,121,192.168.1.122,Mac
3514,321,192.168.1.42,Android
3515,218,192.168.1.115,Android
3516,337,192.168.1.26,Android
3517,315,192.168.1.242,iPhone
3518,475,192.168.1.98,Mac
3519,267,192.168.1.247,Android
3520,123,192.168.1.250,Windows
3521,204,192.168.1.244,Android
3522,80,192.168.1.54,Android
3523,25,192.168.1.115,Android
3524,140,192.168.1.26,Mac
3525,372,192.168.1.47,iPhone
3526,66,192.168.1.3,Windows
3527,142,192.168.1.76,Mac
3528,132,192.168.1.214,Android
3529,138,192.168.1.149,iPhone
3530,298,192.168.1.74,Mac
3531,375,192.168.1.1,iPhone
3532,3,192.168.1.161,Windows
3533,90,192.168.1.231,Android
3534,354,192.168.1.206,Windows
3535,444,192.168.1.221,iPhone
3536,407,192.168.1.27,Windows
3537,333,192.168.1.127,Windows
3538,438,192.168.1.250,Android
3539,421,192.168.1.110,iPhone
3540,137,192.168.1.27,Android
3541,217,192.168.1.100,Mac
3542,171,192.168.1.122,Mac
3543,256,192.168.1.186,iPhone
3544,336,192.168.1.65,Windows
3545,99,192.168.1.228,Windows
3546,42,192.168.1.112,Mac
3547,5,192.168.1.6,Android
3548,349,192.168.1.150,Windows
3549,413,192.168.1.238,Mac
3550,374,192.168.1.125,iPhone
3551,455,192.168.1.83,Mac
3552,300,192.168.1.84,Windows
3553,42,192.168.1.94,iPhone
3554,223,192.168.1.90,Windows
3555,228,192.168.1.11,Mac
3556,219,192.168.1.165,Windows
3557,341,192.168.1.249,Windows
3558,73,192.168.1.22,Windows
3559,494,192.168.1.178,Android
3560,179,192.168.1.21,iPhone
3561,399,192.168.1.138,Mac
3562,247,192.168.1.148,Mac
3563,371,192.168.1.26,Android
3564,57,192.168.1.47,Android
3565,282,192.168.1.239,Mac
3566,121,192.168.1.122,Mac
3567,205,192.168.1.251,Mac
3568,209,192.168.1.16,Windows
3569,484,192.168.1.134,iPhone
3570,154,192.168.1.84,Mac
3571,104,192.168.1.77,Android
3572,154,192.168.1.219,iPhone
3573,52,192.168.1.123,Mac
3574,283,192.168.1.181,Windows
3575,156,192.168.1.170,Android
3576,122,192.168.1.224,iPhone
3577,227,192.168.1.158,Windows
3578,340,192.168.1.142,Mac
3579,198,192.168.1.224,Windows
3580,388,192.168.1.86,Windows
3581,53,192.168.1.1,Android
3582,452,192.168.1.118,Mac
3583,458,192.168.1.248,Windows
3584,1,192.168.1.201,Mac
3585,212,192.168.1.232,iPhone
3586,262,192.168.1.169,Android
3587,42,192.168.1.186,iPhone
3588,337,192.168.1.41,Mac
3589,67,192.168.1.245,Mac
3590,424,192.168.1.116,Windows
3591,355,192.168.1.176,iPhone
3592,425,192.168.1.158,Mac
3593,377,192.168.1.49,Windows
3594,336,192.168.1.69,Mac
3595,224,192.168.1.239,iPhone
3596,304,192.168.1.217,Windows
3597,55,192.168.1.194,Android
3598,155,192.168.1.101,Android
3599,399,192.168.1.92,Windows
3600,27,192.168.1.141,Android
3601,307,192.168.1.185,Android
3602,331,192.168.1.140,Windows
3603,281,192.168.1.200,Mac
3604,1,192.168.1.204,Android
3605,476,192.168.1.159,iPhone
3606,474,192.168.1.34,Mac
3607,450,192.168.1.106,Mac
3608,325,192.168.1.4,Windows
3609,263,192.168.1.21,Android
3610,400,192.168.1.147,Windows
3611,241,192.168.1.251,Windows
3612,450,192.168.1.29,iPhone
3613,499,192.168.1.7,Windows
3614,41,192.168.1.129,iPhone
3615,431,192.168.1.22,Android
3616,92,192.168.1.156,iPhone
3617,136,192.168.1.25,iPhone
3618,466,192.168.1.102,Android
3619,44,192.168.1.160,iPhone
3620,252,192.168.1.67,iPhone
3621,436,192.168.1.80,Mac
3622,171,192.168.1.106,Windows
3623,482,192.168.1.225,iPhone
3624,147,192.168.1.210,Mac
3625,284,192.168.1.115,iPhone
3626,430,192.168.1.135,Mac
3627,352,192.168.1.188,Mac
3628,284,192.168.1.125,Mac
3629,101,192.168.1.234,Mac
3630,164,192.168.1.35,Windows
3631,310,192.168.1.134,iPhone
3632,408,192.168.1.79,Windows
3633,307,192.168.1.41,iPhone
3634,356,192.168.1.241,Mac
3635,326,192.168.1.143,Windows
3636,382,192.168.1.80,Windows
3637,429,192.168.1.148,iPhone
3638,256,192.168.1.132,Mac
3639,384,192.168.1.108,Android
3640,377,192.168.1.129,Windows
3641,330,192.168.1.170,Mac
3642,454,192.168.1.165,Android
3643,236,192.168.1.201,iPhone
3644,351,192.168.1.108,Mac
3645,206,192.168.1.126,Windows
3646,272,192.168.1.230,Windows
3647,467,192.168.1.243,Windows
3648,139,192.168.1.172,Windows
3649,297,192.168.1.236,Android
3650,89,192.168.1.254,Mac
3651,304,192.168.1.90,iPhone
3652,94,192.168.1.228,Windows
3653,39,192.168.1.164,Mac
3654,419,192.168.1.49,Mac
3655,33,192.168.1.201,Android
3656,108,192.168.1.13,Mac
3657,259,192.168.1.71,iPhone
3658,218,192.168.1.102,Android
3659,82,192.168.1.90,iPhone
3660,323,192.168.1.174,Windows
3661,125,192.168.1.241,iPhone
3662,98,192.168.1.86,iPhone
3663,390,192.168.1.33,Android
3664,321,192.168.1.31,Android
3665,257,192.168.1.142,Windows
3666,231,192.168.1.160,Android
3667,154,192.168.1.17,Mac
3668,205,192.168.1.183,Mac
3669,387,192.168.1.100,Mac
3670,79,192.168.1.190,Android
3671,358,192.168.1.47,Android
3672,187,192.168.1.89,Mac
3673,254,192.168.1.14,Android
3674,264,192.168.1.247,Windows
3675,280,192.168.1.244,iPhone
3676,324,192.168.1.40,iPhone
3677,317,192.168.1.97,Windows
3678,406,192.168.1.103,Windows
3679,145,192.168.1.140,Android
3680,180,192.168.1.55,iPhone
3681,431,192.168.1.23,iPhone
3682,290,192.168.1.248,Windows
3683,375,192.168.1.223,Windows
3684,389,192.168.1.119,Windows
3685,430,192.168.1.5,iPhone
3686,44,192.168.1.80,Mac
3687,68,192.168.1.250,iPhone
3688,444,192.168.1.145,Windows
3689,187,192.168.1.106,Android
3690,162,192.168.1.220,iPhone
3691,106,192.168.1.41,Mac
3692,488,192.168.1.78,Android
3693,157,192.168.1.152,Android
3694,469,192.168.1.136,Windows
3695,137,192.168.1.84,iPhone
3696,24,192.168.1.61,Mac
3697,2,192.168.1.121,iPhone
3698,328,192.168.1.50,Android
3699,216,192.168.1.209,Mac
3700,385,192.168.1.67,Mac
3701,446,192.168.1.161,Windows
3702,368,192.168.1.205,Windows
3703,102,192.168.1.209,Android
3704,36,192.168.1.205,Windows
3705,152,192.168.1.188,Android
3706,312,192.168.1.121,iPhone
3707,215,192.168.1.168,Windows
3708,59,192.168.1.242,Windows
3709,186,192.168.1.220,Windows
3710,461,192.168.1.7,iPhone
3711,422,192.168.1.182,Android
3712,467,192.168.1.23,Mac
3713,391,192.168.1.64,Android
3714,375,192.168.1.120,Mac
3715,172,192.168.1.49,Windows
3716,13,192.168.1.103,Windows
3717,421,192.168.1.149,iPhone
3718,266,192.168.1.149,Android
3719,79,192.168.1.23,Windows
3720,225,192.168.1.137,iPhone
3721,413,192.168.1.244,iPhone
3722,93,192.168.1.69,Mac
3723,112,192.168.1.33,Windows
3724,444,192.168.1.24,iPhone
3725,444,192.168.1.190,Mac
3726,440,192.168.1.14,Android
3727,79,192.168.1.45,Android
3728,470,192.168.1.208,Android
3729,386,192.168.1.229,Mac
3730,57,192.168.1.178,Mac
3731,36,192.168.1.146,Mac
3732,483,192.168.1.104,iPhone
3733,242,192.168.1.63,Windows
3734,458,192.168.1.120,Android
3735,420,192.168.1.186,Mac
3736,477,192.168.1.124,Android
3737,404,192.168.1.188,Android
3738,199,192.168.1.146,iPhone
3739,198,192.168.1.250,Mac
3740,388,192.168.1.5,Android
3741,154,192.168.1.125,iPhone
3742,18,192.168.1.43,Windows
3743,445,192.168.1.6,Android
3744,492,192.168.1.201,iPhone
3745,418,192.168.1.123,iPhone
3746,177,192.168.1.90,iPhone
3747,170,192.168.1.55,Mac
3748,310,192.168.1.168,Android
3749,449,192.168.1.40,iPhone
3750,71,192.168.1.15,Android
3751,367,192.168.1.144,Mac
3752,409,192.168.1.28,Android
3753,86,192.168.1.76,Mac
3754,33,192.168.1.114,Windows
3755,139,192.168.1.178,Android
3756,315,192.168.1.191,iPhone
3757,305,192.168.1.156,Android
3758,163,192.168.1.65,Android
3759,409,192.168.1.48,Android
3760,71,192.168.1.51,iPhone
3761,355,192.168.1.116,Android
3762,353,192.168.1.88,Android
3763,292,192.168.1.147,Mac
3764,481,192.168.1.5,Windows
3765,303,192.168.1.85,Mac
3766,86,192.168.1.26,Android
3767,330,192.168.1.66,Android
3768,402,192.168.1.132,iPhone
3769,229,192.168.1.113,iPhone
3770,14,192.168.1.163,iPhone
3771,312,192.168.1.253,Windows
3772,202,192.168.1.230,iPhone
3773,292,192.168.1.206,Mac
3774,118,192.168.1.220,iPhone
3775,395,192.168.1.147,Android
3776,455,192.168.1.157,Mac
3777,252,192.168.1.14,Mac
3778,237,192.168.1.113,Windows
3779,263,192.168.1.210,Android
3780,203,192.168.1.37,Android
3781,51,192.168.1.159,Windows
3782,432,192.168.1.21,Android
3783,63,192.168.1.151,Windows
3784,193,192.168.1.253,Windows
3785,347,192.168.1.138,Windows
3786,411,192.168.1.14,Mac
3787,135,192.168.1.152,Android
3788,56,192.168.1.15,iPhone
3789,291,192.168.1.117,Windows
3790,233,192.168.1.109,iPhone
3791,17,192.168.1.244,iPhone
3792,47,192.168.1.174,Windows
3793,201,192.168.1.9,iPhone
3794,198,192.168.1.26,Windows
3795,447,192.168.1.81,Android
3796,358,192.168.1.157,iPhone
3797,197,192.168.1.217,Android
3798,411,192.168.1.180,Android
3799,233,192.168.1.141,Android
3800,444,192.168.1.155,Mac
3801,171,192.168.1.44,iPhone
3802,407,192.168.1.207,iPhone
3803,192,192.168.1.5,Android
3804,294,192.168.1.40,Mac
3805,391,192.168.1.42,iPhone
3806,395,192.168.1.146,Mac
3807,140,192.168.1.27,Windows
3808,222,192.168.1.135,iPhone
3809,177,192.168.1.7,Android
3810,177,192.168.1.183,Windows
3811,186,192.168.1.26,iPhone
3812,489,192.168.1.18,Windows
3813,464,192.168.1.157,Mac
3814,116,192.168.1.142,Android
3815,193,192.168.1.158,Android
3816,116,192.168.1.233,Android
3817,105,192.168.1.117,Mac
3818,83,192.168.1.222,iPhone
3819,283,192.168.1.149,Mac
3820,415,192.168.1.138,Windows
3821,99,192.168.1.152,iPhone
3822,335,192.168.1.198,Mac
3823,301,192.168.1.127,Android
3824,183,192.168.1.86,Windows
3825,297,192.168.1.147,Windows
3826,177,192.168.1.7,iPhone
3827,49,192.168.1.10,Mac
3828,359,192.168.1.210,Android
3829,34,192.168.1.22,iPhone
3830,222,192.168.1.227,Windows
3831,58,192.168.1.193,Windows
3832,373,192.168.1.148,iPhone
3833,182,192.168.1.146,Windows
3834,90,192.168.1.197,iPhone
3835,334,192.168.1.51,Windows
3836,372,192.168.1.141,Mac
3837,271,192.168.1.239,Mac
3838,472,192.168.1.16,Mac
3839,321,192.168.1.44,Windows
3840,453,192.168.1.190,Mac
3841,389,192.168.1.165,Windows
3842,384,192.168.1.174,Windows
3843,282,192.168.1.240,iPhone
3844,340,192.168.1.76,Windows
3845,132,192.168.1.11,Android
3846,60,192.168.1.163,Mac
3847,288,192.168.1.236,Windows
3848,497,192.168.1.97,Android
3849,478,192.168.1.50,Mac
3850,71,192.168.1.30,Windows
3851,466,192.168.1.186,iPhone
3852,397,192.168.1.157,Windows
3853,420,192.168.1.201,Mac
3854,184,192.168.1.233,Windows
3855,109,192.168.1.87,Windows
3856,79,192.168.1.46,Mac
3857,76,192.168.1.94,iPhone
3858,491,192.168.1.240,Windows
3859,219,192.168.1.205,Mac
3860,53,192.168.1.6,iPhone
3861,341,192.168.1.20,iPhone
3862,109,192.168.1.80,iPhone
3863,492,192.168.1.59,Mac
3864,230,192.168.1.3,Windows
3865,218,192.168.1.66,iPhone
3866,235,192.168.1.113,iPhone
3867,244,192.168.1.184,Mac
3868,327,192.168.1.124,Mac
3869,187,192.168.1.113,Windows
3870,146,192.168.1.18,Android
3871,344,192.168.1.159,iPhone
3872,431,192.168.1.204,Windows
3873,277,192.168.1.224,Android
3874,160,192.168.1.143,Windows
3875,298,192.168.1.215,Windows
3876,79,192.168.1.90,iPhone
3877,104,192.168.1.30,Mac
3878,181,192.168.1.168,Android
3879,332,192.168.1.235,Mac
3880,328,192.168.1.9,iPhone
3881,307,192.168.1.31,iPhone
3882,348,192.168.1.192,Windows
3883,344,192.168.1.166,Android
3884,201,192.168.1.114,iPhone
3885,256,192.168.1.144,Windows
3886,245,192.168.1.93,iPhone
3887,169,192.168.1.87,Mac
3888,304,192.168.1.94,iPhone
3889,306,192.168.1.99,Windows
3890,142,192.168.1.197,Windows
3891,388,192.168.1.129,iPhone
3892,335,192.168.1.119,Mac
3893,364,192.168.1.16,Windows
3894,173,192.168.1.53,Mac
3895,294,192.168.1.163,iPhone
3896,65,192.168.1.132,Android
3897,495,192.168.1.183,iPhone
3898,229,192.168.1.77,Android
3899,218,192.168.1.126,iPhone
3900,421,192.168.1.228,Android
3901,83,192.168.1.223,Mac
3902,21,192.168.1.111,iPhone
3903,465,192.168.1.182,iPhone
3904,134,192.168.1.167,Windows
3905,74,192.168.1.184,Mac
3906,362,192.168.1.101,Mac
3907,318,192.168.1.237,Windows
3908,416,192.168.1.61,Windows
3909,107,192.168.1.218,Mac
3910,1,192.168.1.120,Mac
3911,473,192.168.1.43,iPhone
3912,391,192.168.1.51,Mac
3913,442,192.168.1.150,iPhone
3914,127,192.168.1.134,Mac
3915,408,192.168.1.148,iPhone
3916,115,192.168.1.59,iPhone
3917,473,192.168.1.32,iPhone
3918,97,192.168.1.243,iPhone
3919,93,192.168.1.2,iPhone
3920,484,192.168.1.67,Mac
3921,242,192.168.1.230,Mac
3922,438,192.168.1.60,Android
3923,90,192.168.1.31,Android
3924,394,192.168.1.10,Android
3925,126,192.168.1.28,iPhone
3926,251,192.168.1.35,iPhone
3927,399,192.168.1.214,Mac
3928,500,192.168.1.176,Windows
3929,185,192.168.1.73,Mac
3930,406,192.168.1.229,Android
3931,84,192.168.1.212,Mac
3932,444,192.168.1.6,Windows
3933,468,192.168.1.246,Mac
3934,62,192.168.1.87,Android
3935,485,192.168.1.59,Windows
3936,22,192.168.1.60,Mac
3937,80,192.168.1.33,Android
3938,217,192.168.1.157,Mac
3939,479,192.168.1.202,Mac
3940,289,192.168.1.246,Windows
3941,56,192.168.1.122,Android
3942,333,192.168.1.144,Mac
3943,262,192.168.1.226,Windows
3944,26,192.168.1.42,Windows
3945,252,192.168.1.113,Mac
3946,314,192.168.1.237,Mac
3947,45,192.168.1.136,iPhone
3948,79,192.168.1.221,Mac
3949,199,192.168.1.59,Android
3950,88,192.168.1.142,iPhone
3951,263,192.168.1.220,Mac
3952,92,192.168.1.219,Android
3953,174,192.168.1.16,Mac
3954,361,192.168.1.212,iPhone
3955,158,192.168.1.220,Mac
3956,59,192.168.1.145,Windows
3957,416,192.168.1.123,iPhone
3958,472,192.168.1.248,Mac
3959,78,192.168.1.250,iPhone
3960,257,192.168.1.241,Mac
3961,481,192.168.1.207,Windows
3962,128,192.168.1.104,iPhone
3963,291,192.168.1.3,Windows
3964,266,192.168.1.34,Android
3965,295,192.168.1.212,Android
3966,492,192.168.1.178,Android
3967,329,192.168.1.48,Windows
3968,402,192.168.1.13,Android
3969,44,192.168.1.96,Windows
3970,22,192.168.1.92,Android
3971,203,192.168.1.231,iPhone
3972,137,192.168.1.75,Mac
3973,386,192.168.1.236,Android
3974,26,192.168.1.20,Mac
3975,406,192.168.1.169,Windows
3976,284,192.168.1.191,iPhone
3977,323,192.168.1.191,iPhone
3978,159,192.168.1.213,Windows
3979,266,192.168.1.22,Android
3980,55,192.168.1.226,Windows
3981,481,192.168.1.134,Windows
3982,467,192.168.1.166,Windows
3983,151,192.168.1.48,Mac
3984,26,192.168.1.68,iPhone
3985,62,192.168.1.150,Windows
3986,374,192.168.1.140,iPhone
3987,408,192.168.1.223,Android
3988,57,192.168.1.70,Mac
3989,381,192.168.1.83,iPhone
3990,222,192.168.1.84,Android
3991,142,192.168.1.76,iPhone
3992,76,192.168.1.160,Mac
3993,216,192.168.1.36,iPhone
3994,257,192.168.1.34,iPhone
3995,299,192.168.1.78,Mac
3996,164,192.168.1.56,iPhone
3997,133,192.168.1.174,Android
3998,389,192.168.1.145,Android
3999,8,192.168.1.124,iPhone
4000,28,192.168.1.237,Mac
