transaction_id,account_id,amount,transaction_type,status,txn_timestamp
483,100183,5242.08,credit,success,2023-02-06 03:14:00
484,100500,27091.32,transfer,pending,2023-09-01 05:08:00
485,100685,13168.08,payment,pending,2023-05-19 11:19:00
486,100110,36243.16,payment,success,2023-09-21 15:09:00
487,100077,40806.24,credit,pending,2023-03-31 09:14:00
488,100072,3562.89,credit,failed,2023-01-02 08:42:00
489,100075,2584.28,transfer,failed,2023-07-14 04:17:00
490,100489,11078.44,credit,success,2023-11-27 02:15:00
491,100429,31431.18,payment,failed,2023-11-27 03:59:00
492,100072,15225.37,credit,success,2023-01-20 00:54:00
493,100434,24342.08,credit,success,2023-05-16 12:29:00
494,100399,39631.99,debit,failed,2023-03-17 04:32:00
495,100194,14949.05,transfer,success,2023-06-16 00:29:00
496,100037,30023.74,payment,failed,2023-04-05 23:21:00
497,100678,38921.19,credit,failed,2023-01-20 00:41:00
498,100494,32837.75,payment,failed,2023-09-30 03:21:00
499,100573,26146.94,credit,pending,2023-02-12 10:50:00
500,100363,5683.82,transfer,pending,2023-07-02 00:02:00
501,100451,12491.34,payment,pending,2023-10-06 21:18:00
502,100658,47531.7,transfer,failed,2023-09-25 07:14:00
503,100451,23931.96,transfer,pending,2023-11-03 01:23:00
504,100472,21605.41,transfer,success,2023-08-11 11:53:00
505,100639,38519.03,payment,failed,2023-01-26 01:19:00
506,100598,9658.93,debit,success,2023-02-02 06:39:00
507,100544,5693.82,transfer,failed,2023-04-25 18:44:00
508,100696,6662.81,payment,failed,2023-11-06 13:07:00
509,100092,22000.36,debit,failed,2023-06-27 01:25:00
510,100063,26976.48,payment,success,2023-01-18 23:04:00
511,100070,28557.58,payment,failed,2023-02-19 07:26:00
512,100488,12514.07,payment,failed,2023-08-04 10:04:00
513,100072,10197.24,debit,pending,2023-06-16 02:53:00
514,100026,35341.81,credit,pending,2023-02-15 17:16:00
515,100003,49982.22,credit,success,2023-05-29 22:37:00
516,100106,1671.97,payment,failed,2023-04-05 16:17:00
517,100430,1701.27,payment,pending,2023-02-23 10:35:00
518,100466,28703.33,transfer,success,2023-03-07 03:43:00
519,100228,26758.07,debit,success,2023-09-21 15:14:00
520,100055,36754.13,debit,success,2023-02-12 22:13:00
521,100081,4924.01,credit,pending,2023-04-16 10:00:00
522,100418,20164.23,credit,success,2023-02-01 07:29:00
523,100547,48188.73,credit,failed,2023-06-10 07:21:00
524,100586,2795.45,debit,pending,2023-07-17 23:57:00
525,100282,12307.64,debit,success,2023-11-22 18:12:00
526,100373,38872.65,credit,success,2023-09-06 09:02:00
527,100440,42081.93,debit,pending,2023-03-23 08:17:00
528,100321,18691.65,debit,failed,2023-12-21 19:37:00
529,100340,13361.54,debit,failed,2023-02-04 23:48:00
530,100339,24850.03,debit,success,2023-03-09 06:18:00
531,100529,31884.46,payment,failed,2023-06-09 09:43:00
532,100101,19626.76,transfer,failed,2023-08-03 23:06:00
533,100638,16274.15,payment,pending,2023-10-19 00:27:00
534,100241,1880.06,transfer,success,2023-11-20 03:23:00
535,100500,25094.39,payment,success,2023-08-11 04:44:00
536,100242,48245.24,debit,pending,2023-02-22 15:09:00
537,100121,16764.78,debit,success,2023-07-09 19:47:00
538,100107,12371.08,payment,failed,2023-01-24 14:38:00
539,100471,44000.02,debit,success,2023-04-20 15:16:00
540,100600,18798.91,debit,success,2023-11-02 06:29:00
541,100350,3566.65,credit,failed,2023-10-15 23:01:00
542,100422,4964.07,debit,failed,2023-01-08 17:46:00
543,100425,36506.48,payment,failed,2023-01-16 05:54:00
544,100027,20222.39,payment,pending,2023-01-29 21:41:00
545,100176,49463.83,debit,failed,2023-04-13 11:47:00
546,100029,21707.86,credit,success,2023-01-16 22:52:00
547,100266,43225.67,debit,failed,2023-06-23 09:22:00
548,100156,20329.05,transfer,pending,2023-11-26 23:54:00
549,100280,1165.89,debit,success,2023-11-06 18:05:00
550,100507,29962.59,credit,pending,2023-12-24 08:21:00
551,100189,6391.36,transfer,failed,2023-06-09 03:29:00
552,100524,16727.25,transfer,pending,2023-03-05 21:56:00
553,100302,19839.41,credit,failed,2023-04-14 20:42:00
554,100586,26082.9,transfer,failed,2023-03-16 10:22:00
555,100086,38580.93,debit,success,2023-08-14 20:22:00
556,100340,24885.81,payment,pending,2023-03-23 12:10:00
557,100632,3619.29,debit,success,2023-08-12 22:53:00
558,100183,40525.77,transfer,success,2023-03-26 07:27:00
559,100119,45570.34,payment,pending,2023-09-01 03:23:00
560,100688,29688.08,transfer,pending,2023-06-07 14:04:00
561,100598,31978.17,transfer,success,2023-01-08 00:06:00
562,100674,48262.57,credit,failed,2023-01-19 05:46:00
563,100429,7816.34,payment,success,2023-06-22 22:33:00
564,100502,32925.36,debit,failed,2023-09-11 21:29:00
565,100238,11219.93,debit,success,2023-11-01 21:06:00
566,100563,49692.1,transfer,failed,2023-08-08 23:02:00
567,100318,12194.28,payment,success,2023-08-04 21:14:00
568,100433,37962.05,debit,success,2023-06-12 23:12:00
569,100038,12945.41,credit,failed,2023-08-04 22:16:00
570,100354,16997.04,payment,pending,2023-02-01 17:33:00
571,100484,9272.13,credit,success,2023-05-11 08:23:00
572,100265,21365.42,payment,success,2023-04-20 19:35:00
573,100231,15085.73,debit,failed,2023-07-03 02:54:00
574,100350,33149.35,debit,success,2023-04-21 07:10:00
575,100243,14332.82,credit,success,2023-09-02 21:58:00
576,100671,3904.28,payment,pending,2023-03-20 10:43:00
577,100477,46410.91,credit,pending,2023-05-22 10:40:00
578,100675,32191.99,transfer,pending,2023-08-30 14:20:00
579,100599,7379.93,debit,success,2023-04-16 23:25:00
580,100379,24734.88,transfer,failed,2023-11-10 07:28:00
581,100469,15215.34,credit,failed,2023-07-28 15:55:00
582,100600,36168.53,debit,pending,2023-10-28 12:47:00
583,100255,37360.14,debit,failed,2023-10-07 02:50:00
584,100677,48606.84,transfer,success,2023-04-16 19:09:00
585,100345,15225.81,payment,failed,2023-08-11 17:37:00
586,100578,14402.29,payment,failed,2023-01-31 23:39:00
587,100153,26726.97,transfer,success,2023-12-18 07:57:00
588,100568,3402.46,debit,success,2023-03-30 14:16:00
589,100690,44996.87,transfer,pending,2023-02-14 02:32:00
590,100428,28522.03,transfer,failed,2023-05-01 00:30:00
591,100547,2534.24,transfer,failed,2023-07-06 04:42:00
592,100438,48637.79,payment,failed,2023-03-17 02:32:00
593,100405,1040.75,payment,success,2023-04-16 11:36:00
594,100532,45366.8,transfer,pending,2023-06-13 03:08:00
595,100614,11461.68,debit,pending,2023-01-06 13:20:00
596,100018,40475.25,credit,success,2023-02-23 04:49:00
597,100384,25596.31,payment,success,2023-03-24 17:54:00
598,100555,36103.96,transfer,success,2023-02-25 23:47:00
599,100227,45890.18,debit,pending,2023-11-13 17:52:00
600,100483,17094.92,credit,pending,2023-07-08 11:47:00
601,100644,12714.32,transfer,success,2023-07-01 02:47:00
602,100613,20453.68,payment,failed,2023-05-08 16:30:00
603,100052,3107.11,debit,failed,2023-05-21 00:56:00
604,100070,21048.2,debit,failed,2023-02-04 18:55:00
605,100074,27352.56,debit,pending,2023-05-25 12:56:00
606,100262,2540.59,transfer,pending,2023-10-07 00:02:00
607,100365,29379.3,debit,success,2023-05-08 11:27:00
608,100605,4017.2,debit,failed,2023-04-19 09:35:00
609,100468,49131.91,credit,pending,2023-03-03 12:07:00
610,100627,37693.08,debit,success,2023-05-18 22:07:00
611,100574,47556.51,transfer,success,2023-03-06 22:49:00
612,100333,16944.41,debit,failed,2023-08-08 01:04:00
613,100675,20547.17,credit,pending,2023-01-12 11:01:00
614,100330,17058.64,credit,failed,2023-11-09 15:51:00
615,100073,26868.07,transfer,pending,2023-10-27 10:51:00
616,100131,29792.24,debit,failed,2023-09-22 10:53:00
617,100250,35139.84,credit,success,2023-09-10 04:42:00
618,100263,49923.04,payment,pending,2023-01-26 12:11:00
619,100052,22682.52,payment,failed,2023-11-05 04:48:00
620,100580,48730.42,payment,success,2023-10-11 19:36:00
621,100276,21977.34,debit,failed,2023-10-05 21:38:00
622,100636,48743.62,transfer,success,2023-04-02 01:20:00
623,100231,6518.34,transfer,failed,2023-12-12 18:42:00
624,100598,5301.87,transfer,success,2023-10-15 17:17:00
625,100671,21052.15,debit,success,2023-10-20 03:42:00
626,100029,24814.0,credit,pending,2023-05-24 03:52:00
627,100484,41754.9,debit,pending,2023-02-24 20:36:00
628,100014,24646.76,credit,failed,2023-10-24 03:37:00
629,100258,41621.27,transfer,pending,2023-05-13 23:39:00
630,100157,40577.6,debit,success,2023-08-04 01:40:00
631,100535,16765.53,transfer,pending,2023-03-22 22:16:00
632,100171,4923.2,credit,success,2023-07-10 05:19:00
633,100214,9867.9,payment,pending,2023-06-19 16:14:00
634,100603,40868.93,transfer,pending,2023-08-30 00:43:00
635,100237,3199.52,debit,pending,2023-06-20 20:54:00
636,100591,12892.8,transfer,pending,2023-06-04 05:12:00
637,100417,47195.08,debit,success,2023-04-14 14:50:00
638,100484,37716.56,payment,success,2023-03-04 16:26:00
639,100592,43183.02,transfer,success,2023-05-02 03:57:00
640,100582,15607.54,debit,pending,2023-06-01 01:57:00
641,100520,2162.41,credit,failed,2023-06-09 15:18:00
642,100046,20168.59,payment,success,2023-02-22 09:29:00
643,100426,26141.94,debit,pending,2023-11-23 13:52:00
644,100140,42379.29,transfer,success,2023-05-05 14:49:00
645,100062,49719.36,transfer,failed,2023-03-24 12:36:00
646,100161,32607.11,credit,success,2023-01-03 18:32:00
647,100666,43199.29,debit,success,2023-01-13 06:09:00
648,100304,29672.31,transfer,failed,2023-05-05 18:10:00
649,100556,3019.53,transfer,failed,2023-10-05 21:06:00
650,100142,11532.48,transfer,pending,2023-01-14 18:22:00
651,100544,35620.58,transfer,failed,2023-10-20 21:12:00
652,100466,2765.43,payment,failed,2023-11-14 03:44:00
653,100233,33359.36,debit,failed,2023-04-24 01:15:00
654,100530,24985.31,credit,failed,2023-03-06 22:51:00
655,100035,18985.41,credit,failed,2023-05-17 09:42:00
656,100295,37539.32,credit,success,2023-06-09 13:13:00
657,100061,19473.49,payment,failed,2023-02-02 11:15:00
658,100479,26442.59,credit,failed,2023-11-30 08:26:00
659,100176,43387.91,credit,success,2023-05-20 16:24:00
660,100474,28432.67,transfer,success,2023-08-26 15:32:00
661,100167,17100.06,payment,failed,2023-12-06 16:31:00
662,100341,342.26,payment,pending,2023-03-03 10:19:00
663,100276,5866.76,transfer,success,2023-03-03 03:37:00
664,100318,4202.27,transfer,pending,2023-09-11 16:52:00
665,100079,3362.54,credit,pending,2023-01-07 19:45:00
666,100622,49696.87,transfer,failed,2023-01-13 19:29:00
667,100080,13805.88,debit,failed,2023-05-17 16:05:00
668,100240,26398.95,debit,pending,2023-07-22 17:12:00
669,100472,17055.72,transfer,failed,2023-02-22 13:15:00
670,100195,884.87,payment,success,2023-04-30 15:33:00
671,100604,47147.7,credit,success,2023-06-07 04:56:00
672,100376,7619.3,transfer,pending,2023-02-21 00:06:00
673,100128,43815.17,credit,failed,2023-09-24 15:03:00
674,100420,48098.13,debit,success,2023-07-02 20:28:00
675,100146,9707.66,transfer,pending,2023-02-07 10:31:00
676,100106,21295.24,payment,pending,2023-02-07 13:15:00
677,100536,7296.54,debit,pending,2023-08-19 03:40:00
678,100306,38613.36,debit,success,2023-09-09 00:14:00
679,100590,32242.72,credit,pending,2023-08-22 18:18:00
680,100307,48163.4,debit,pending,2023-08-21 17:46:00
681,100321,5967.55,debit,success,2023-09-06 23:08:00
682,100105,29026.9,debit,failed,2023-02-13 06:50:00
683,100579,28284.24,debit,failed,2023-05-11 03:30:00
684,100517,43752.7,payment,success,2023-02-24 11:43:00
685,100684,1047.55,credit,pending,2023-11-18 15:30:00
686,100429,4783.98,debit,failed,2023-01-28 01:03:00
687,100031,16862.45,debit,pending,2023-04-08 14:24:00
688,100470,35704.5,debit,pending,2023-06-20 15:52:00
689,100557,30455.7,payment,pending,2023-03-31 10:07:00
690,100081,4429.78,payment,pending,2023-10-08 03:39:00
691,100627,13303.42,transfer,failed,2023-09-04 02:40:00
692,100401,48977.33,transfer,pending,2023-05-12 13:01:00
693,100573,36251.63,payment,pending,2023-02-23 23:15:00
694,100695,4173.07,payment,pending,2023-11-12 06:14:00
695,100605,22208.4,debit,pending,2023-04-28 16:39:00
696,100269,897.56,debit,success,2023-10-22 19:22:00
697,100257,21944.58,payment,pending,2023-05-21 14:06:00
698,100156,8351.05,debit,success,2023-02-17 15:12:00
699,100441,37499.12,debit,failed,2023-11-17 08:39:00
700,100515,26374.56,payment,pending,2023-06-17 16:12:00
701,100050,1476.34,credit,pending,2023-01-30 12:58:00
702,100307,24441.3,credit,pending,2023-02-04 19:33:00
703,100198,4461.26,payment,failed,2023-05-25 10:14:00
704,100395,11998.82,transfer,pending,2023-08-14 06:07:00
705,100153,18750.94,transfer,failed,2023-09-09 19:53:00
706,100441,43729.93,payment,success,2023-11-03 05:58:00
707,100591,41172.89,credit,failed,2023-07-14 07:48:00
708,100014,30497.01,credit,pending,2023-06-22 15:25:00
709,100663,41310.45,credit,pending,2023-12-08 08:34:00
710,100551,49517.02,transfer,failed,2023-08-31 12:48:00
711,100159,10865.58,transfer,pending,2023-08-02 21:09:00
712,100150,27491.73,payment,success,2023-11-25 01:02:00
713,100096,46463.4,credit,pending,2023-08-19 02:02:00
714,100682,22679.92,debit,pending,2023-06-18 22:28:00
715,100288,49750.27,payment,pending,2023-09-29 02:31:00
716,100615,42827.83,payment,success,2023-04-06 17:09:00
717,100152,35578.57,transfer,failed,2023-10-17 06:00:00
718,100057,28383.81,transfer,pending,2023-03-25 02:07:00
719,100055,5101.67,debit,failed,2023-05-25 01:42:00
720,100567,45748.89,payment,success,2023-09-07 04:46:00
721,100618,20770.4,debit,pending,2023-02-08 16:10:00
722,100538,30302.53,payment,failed,2023-03-04 09:56:00
723,100499,21725.87,transfer,failed,2023-01-01 10:38:00
724,100161,25898.57,credit,success,2023-07-18 12:17:00
725,100333,25585.95,payment,pending,2023-04-04 22:10:00
726,100001,20289.98,payment,pending,2023-08-28 15:44:00
727,100037,9627.18,credit,success,2023-12-28 09:41:00
728,100234,4536.53,payment,success,2023-01-27 11:58:00
729,100633,16311.87,transfer,success,2023-03-12 11:01:00
730,100119,49907.02,credit,pending,2023-03-29 13:59:00
731,100007,6368.4,credit,failed,2023-11-27 03:30:00
732,100070,47552.31,debit,success,2023-01-13 04:28:00
733,100616,13847.95,debit,pending,2023-08-10 16:46:00
734,100074,13428.67,debit,failed,2023-06-23 18:47:00
735,100564,20670.13,payment,failed,2023-05-16 17:07:00
736,100607,7071.44,debit,failed,2023-04-01 16:23:00
737,100060,4800.1,payment,success,2023-07-05 04:21:00
738,100086,31512.17,payment,failed,2023-03-14 17:46:00
739,100061,16217.53,transfer,pending,2023-07-08 05:46:00
740,100457,20901.55,credit,pending,2023-02-02 08:57:00
741,100025,29276.91,payment,pending,2023-10-12 05:35:00
742,100610,7749.51,transfer,pending,2023-10-22 04:57:00
743,100143,46028.46,transfer,pending,2023-09-18 02:36:00
744,100212,1144.56,payment,success,2023-08-08 08:38:00
745,100028,42066.46,payment,failed,2023-08-17 18:06:00
746,100475,37627.2,payment,pending,2023-01-08 04:52:00
747,100433,46437.08,transfer,pending,2023-11-11 05:48:00
748,100545,6705.98,debit,failed,2023-10-25 22:06:00
749,100614,11507.3,credit,pending,2023-12-19 03:21:00
750,100024,16377.28,transfer,failed,2023-08-31 10:32:00
751,100377,18985.38,transfer,failed,2023-12-10 12:02:00
752,100565,17280.42,debit,success,2023-10-30 12:24:00
753,100561,14087.45,transfer,failed,2023-01-03 01:04:00
754,100635,34761.63,debit,failed,2023-03-04 12:51:00
755,100109,15752.12,transfer,success,2023-01-21 16:39:00
756,100700,321.7,payment,pending,2023-11-25 12:56:00
757,100560,45515.49,debit,pending,2023-12-09 16:44:00
758,100643,14069.72,credit,success,2023-05-05 14:20:00
759,100200,36815.2,payment,success,2023-06-03 04:33:00
760,100240,2498.5,payment,failed,2023-09-16 07:12:00
761,100267,13909.5,payment,pending,2023-03-07 16:37:00
762,100087,49575.58,debit,pending,2023-06-22 05:20:00
763,100319,44652.24,credit,failed,2023-04-28 22:40:00
764,100017,7139.65,payment,success,2023-09-06 20:20:00
765,100048,46867.18,credit,failed,2023-12-09 22:32:00
766,100443,32331.74,payment,failed,2023-04-17 09:49:00
767,100342,22906.65,credit,success,2023-11-02 00:26:00
768,100102,14932.35,transfer,failed,2023-10-25 14:49:00
769,100376,42860.15,debit,failed,2023-05-20 03:35:00
770,100086,8913.88,payment,pending,2023-08-07 06:53:00
771,100154,45845.06,payment,success,2023-12-27 21:22:00
772,100182,5820.04,transfer,pending,2023-05-24 12:39:00
773,100176,42655.39,payment,success,2023-04-06 00:58:00
774,100050,49730.82,credit,failed,2023-04-02 12:29:00
775,100303,27113.43,credit,pending,2023-11-14 22:34:00
776,100642,33685.28,transfer,pending,2023-07-14 11:21:00
777,100059,33244.3,payment,pending,2023-10-28 22:50:00
778,100254,18498.01,debit,success,2023-09-27 01:46:00
779,100447,10238.02,debit,success,2023-05-17 19:43:00
780,100644,11711.56,transfer,pending,2023-12-24 08:54:00
781,100679,49136.63,transfer,failed,2023-11-07 11:32:00
782,100054,6507.43,transfer,success,2023-05-01 08:34:00
783,100634,39987.29,payment,failed,2023-03-05 02:28:00
784,100252,1450.34,transfer,failed,2023-06-21 11:39:00
785,100054,7994.06,transfer,pending,2023-06-06 10:14:00
786,100481,23931.27,payment,success,2023-10-31 08:17:00
787,100084,10688.62,payment,success,2023-07-28 20:28:00
788,100244,32661.01,debit,pending,2023-02-04 23:30:00
789,100081,22492.98,transfer,failed,2023-03-07 16:58:00
790,100293,24160.59,credit,pending,2023-01-07 00:26:00
791,100147,26238.71,credit,success,2023-08-22 11:45:00
792,100596,33958.07,debit,pending,2023-12-06 13:17:00
793,100308,26631.9,payment,success,2023-01-11 00:05:00
794,100606,11765.79,transfer,pending,2023-10-27 15:45:00
795,100552,30667.81,debit,pending,2023-05-16 20:33:00
796,100262,15402.5,credit,success,2023-04-09 14:27:00
797,100033,43158.64,credit,pending,2023-12-19 07:08:00
798,100132,29548.08,payment,pending,2023-05-10 05:06:00
799,100221,8772.13,debit,failed,2023-06-26 00:04:00
800,100161,30351.5,debit,failed,2023-11-18 01:01:00
801,100438,21470.05,debit,pending,2023-04-25 17:02:00
802,100428,29148.42,credit,success,2023-09-04 07:38:00
803,100685,21657.09,credit,pending,2023-03-30 00:21:00
804,100092,25784.38,transfer,failed,2023-12-13 06:25:00
805,100227,27757.57,credit,success,2023-03-30 22:21:00
806,100191,1964.27,transfer,failed,2023-12-07 07:06:00
807,100360,5054.25,payment,failed,2023-11-07 05:02:00
808,100432,28292.18,credit,pending,2023-04-25 15:49:00
809,100460,7103.94,credit,pending,2023-02-01 03:52:00
810,100562,7446.39,credit,failed,2023-11-23 21:44:00
811,100585,25587.14,credit,success,2023-07-28 10:43:00
812,100069,25400.55,credit,success,2023-10-15 17:50:00
813,100525,47489.85,debit,success,2023-02-14 06:52:00
814,100170,19881.49,credit,pending,2023-06-10 00:18:00
815,100599,16570.06,payment,failed,2023-07-06 00:52:00
816,100587,22396.31,transfer,pending,2023-05-20 20:34:00
817,100231,33045.84,transfer,failed,2023-09-12 18:42:00
818,100519,16641.79,credit,failed,2023-02-07 22:08:00
819,100608,385.7,credit,pending,2023-04-03 18:45:00
820,100586,40822.65,debit,failed,2023-12-08 23:09:00
821,100159,39840.1,transfer,failed,2023-09-14 14:11:00
822,100235,2261.59,transfer,success,2023-01-06 14:05:00
